f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f jV0300m jV0300f jV0500m jV0500f 
1.14976e+10 4.94895e-06 -0.184529 0.999505 9.23959e-05 0 0 1.18743 33.0156 1 -8.26247e-18 0.00127241 30.5626 35.7526 -90.1866
1.17681e+10 4.94895e-06 -0.180287 0.999505 9.02718e-05 0 0 1.17954 32.4052 1 -1.90728e-17 0.00126506 29.9785 36.5938 -90.1823
1.2045e+10 4.94895e-06 -0.176142 0.999505 8.81966e-05 0 0 1.17196 31.801 1 2.49937e-18 0.00125801 29.4015 37.4549 -90.1781
1.23285e+10 4.94895e-06 -0.172093 0.999505 8.61691e-05 0 0 1.16468 31.2033 1 1.25211e-17 0.00125124 28.8315 38.3362 -90.174
1.26186e+10 4.94895e-06 -0.168137 0.999505 8.41882e-05 0 0 1.15768 30.6123 1 -7.26758e-18 0.00124474 28.2688 39.2382 -90.17
1.29155e+10 4.94895e-06 -0.164271 0.999505 8.22528e-05 0 0 1.15096 30.028 1 -2.38168e-17 0.00123851 27.7135 40.1615 -90.1661
1.32194e+10 4.94895e-06 -0.160495 0.999505 8.03619e-05 0 0 1.14451 29.4506 1 -1.78353e-17 0.00123253 27.1656 41.1065 -90.1623
1.35305e+10 4.94894e-06 -0.156805 0.999505 7.85145e-05 0 0 1.13832 28.8804 1 6.04216e-18 0.00122679 26.6252 42.0738 -90.1586
1.38489e+10 4.94894e-06 -0.1532 0.999505 7.67095e-05 0 0 1.13238 28.3174 1 1.26182e-18 0.00122129 26.0925 43.0638 -90.1549
1.41747e+10 4.94894e-06 -0.149678 0.999505 7.4946e-05 0 0 1.12668 27.7616 1 -3.31227e-18 0.00121602 25.5675 44.0771 -90.1514
1.45083e+10 4.94894e-06 -0.146237 0.999505 7.32231e-05 0 0 1.12122 27.2134 1 -3.93104e-18 0.00121097 25.0502 45.1142 -90.1479
1.48497e+10 4.94894e-06 -0.142875 0.999505 7.15397e-05 0 0 1.11597 26.6726 1 2.082e-17 0.00120612 24.5407 46.1758 -90.1445
1.51991e+10 4.94894e-06 -0.13959 0.999505 6.98951e-05 0 0 1.11094 26.1394 1 -2.65709e-18 0.00120148 24.0391 47.2623 -90.1412
1.55568e+10 4.94894e-06 -0.136381 0.999505 6.82883e-05 0 0 1.10612 25.614 1 1.16354e-17 0.00119703 23.5453 48.3744 -90.1379
1.59228e+10 4.94894e-06 -0.133246 0.999505 6.67184e-05 0 0 1.1015 25.0962 1 1.18902e-17 0.00119277 23.0594 49.5127 -90.1347
1.62975e+10 4.94894e-06 -0.130182 0.999505 6.51846e-05 0 0 1.09707 24.5862 1 -8.20181e-18 0.00118869 22.5814 50.6777 -90.1316
1.6681e+10 4.94894e-06 -0.127189 0.999505 6.3686e-05 0 0 1.09283 24.084 1 -4.18583e-18 0.00118478 22.1112 51.8702 -90.1286
1.70735e+10 4.94894e-06 -0.124265 0.999505 6.22219e-05 0 0 1.08876 23.5897 1 5.24139e-18 0.00118103 21.6489 53.0907 -90.1257
1.74753e+10 4.94894e-06 -0.121408 0.999505 6.07915e-05 0 0 1.08486 23.1032 1 -1.20115e-18 0.00117745 21.1944 54.34 -90.1228
1.78865e+10 4.94894e-06 -0.118617 0.999505 5.93939e-05 0 0 1.08113 22.6246 1 -1.55786e-17 0.00117402 20.7478 55.6186 -90.12
1.83074e+10 4.94894e-06 -0.11589 0.999505 5.80285e-05 0 0 1.07755 22.1539 1 -8.35954e-18 0.00117073 20.309 56.9274 -90.1172
1.87382e+10 4.94893e-06 -0.113226 0.999505 5.66945e-05 0 0 1.07413 21.691 1 1.09681e-17 0.00116758 19.8779 58.2669 -90.1145
1.91791e+10 4.94893e-06 -0.110623 0.999505 5.53911e-05 0 0 1.07085 21.236 1 -1.41226e-17 0.00116457 19.4545 59.6379 -90.1119
1.96304e+10 4.94893e-06 -0.10808 0.999505 5.41177e-05 0 0 1.06771 20.7887 1 9.03898e-19 0.00116169 19.0388 61.0413 -90.1093
2.00923e+10 4.94893e-06 -0.105595 0.999505 5.28735e-05 0 0 1.0647 20.3493 1 -5.98756e-18 0.00115894 18.6307 62.4776 -90.1068
2.05651e+10 4.94893e-06 -0.103167 0.999505 5.1658e-05 0 0 1.06183 19.9176 1 6.46074e-18 0.0011563 18.2301 63.9477 -90.1043
2.1049e+10 4.94893e-06 -0.100796 0.999505 5.04704e-05 0 0 1.05907 19.4936 1 3.61559e-18 0.00115378 17.8371 65.4525 -90.1019
2.15443e+10 4.94893e-06 -0.0984782 0.999505 4.93101e-05 0 0 1.05644 19.0773 1 -4.49522e-18 0.00115136 17.4514 66.9926 -90.0996
2.20513e+10 4.94893e-06 -0.0962142 0.999505 4.81765e-05 0 0 1.05392 18.6685 1 -1.40802e-17 0.00114906 17.073 68.569 -90.0973
2.25702e+10 4.94893e-06 -0.0940023 0.999505 4.70689e-05 0 0 1.05151 18.2674 1 3.57313e-18 0.00114685 16.702 70.1825 -90.0951
2.31013e+10 4.94893e-06 -0.0918412 0.999505 4.59868e-05 0 0 1.0492 17.8736 1 -5.37485e-18 0.00114474 16.3381 71.8339 -90.0929
2.36449e+10 4.94893e-06 -0.0897297 0.999505 4.49296e-05 0 0 1.04699 17.4873 1 -6.97639e-19 0.00114272 15.9812 73.5242 -90.0907
2.42013e+10 4.94893e-06 -0.0876669 0.999505 4.38967e-05 0 0 1.04488 17.1084 1 4.93807e-18 0.00114079 15.6314 75.2543 -90.0887
2.47708e+10 4.94893e-06 -0.0856514 0.999505 4.28875e-05 0 0 1.04286 16.7367 1 -1.06648e-17 0.00113894 15.2886 77.0251 -90.0866
2.53536e+10 4.94893e-06 -0.0836823 0.999505 4.19015e-05 0 0 1.04093 16.3722 1 -1.5251e-17 0.00113718 14.9525 78.8376 -90.0846
2.59502e+10 4.94893e-06 -0.0817584 0.999505 4.09382e-05 0 0 1.03908 16.0147 1 -2.18391e-18 0.00113549 14.6232 80.6927 -90.0827
2.65609e+10 4.94893e-06 -0.0798788 0.999505 3.99971e-05 0 0 1.03732 15.6643 1 -5.67211e-18 0.00113388 14.3005 82.5914 -90.0808
2.71859e+10 4.94893e-06 -0.0780424 0.999505 3.90776e-05 0 0 1.03563 15.3208 1 -3.2698e-18 0.00113233 13.9844 84.5349 -90.0789
2.78256e+10 4.94893e-06 -0.0762482 0.999505 3.81792e-05 0 0 1.03401 14.9842 1 -1.72893e-18 0.00113086 13.6747 86.524 -90.0771
2.84804e+10 4.94893e-06 -0.0744952 0.999505 3.73014e-05 0 0 1.03247 14.6543 1 -5.61144e-18 0.00112945 13.3714 88.56 -90.0753
2.91505e+10 4.94893e-06 -0.0727826 0.999505 3.64439e-05 0 0 1.03099 14.331 1 7.37071e-18 0.00112811 13.0744 90.6439 -90.0736
2.98365e+10 4.94893e-06 -0.0711093 0.999505 3.56061e-05 0 0 1.02958 14.0143 1 -6.74587e-18 0.00112682 12.7835 92.7768 -90.0719
3.05386e+10 4.94893e-06 -0.0694745 0.999505 3.47875e-05 0 0 1.02824 13.7041 1 2.25671e-18 0.00112559 12.4987 94.96 -90.0703
3.12572e+10 4.94893e-06 -0.0678773 0.999505 3.39877e-05 0 0 1.02695 13.4002 1 1.63187e-18 0.00112442 12.2198 97.1945 -90.0686
3.19927e+10 4.94893e-06 -0.0663168 0.999505 3.32063e-05 0 0 1.02572 13.1026 1 -9.03898e-19 0.00112329 11.9468 99.4815 -90.0671
3.27455e+10 4.94893e-06 -0.0647922 0.999505 3.24429e-05 0 0 1.02454 12.8111 1 4.82281e-18 0.00112222 11.6795 101.822 -90.0655
3.3516e+10 4.94893e-06 -0.0633026 0.999505 3.16971e-05 0 0 1.02341 12.5257 1 6.63667e-18 0.0011212 11.4179 104.218 -90.064
3.43047e+10 4.94893e-06 -0.0618473 0.999505 3.09684e-05 0 0 1.02234 12.2463 1 -1.32855e-18 0.00112022 11.1619 106.671 -90.0625
3.51119e+10 4.94893e-06 -0.0604254 0.999505 3.02564e-05 0 0 1.02131 11.9728 1 -9.06931e-18 0.00111928 10.9113 109.181 -90.0611
3.59381e+10 4.94893e-06 -0.0590362 0.999505 2.95608e-05 0 0 1.02033 11.705 1 -3.94318e-19 0.00111839 10.6661 111.75 -90.0597
3.67838e+10 4.94893e-06 -0.057679 0.999505 2.88812e-05 0 0 1.01939 11.4429 1 5.95116e-18 0.00111753 10.4262 114.379 -90.0583
3.76494e+10 4.94893e-06 -0.0563529 0.999505 2.82172e-05 0 0 1.0185 11.1863 1 6.6306e-18 0.00111672 10.1914 117.071 -90.057
3.85353e+10 4.94893e-06 -0.0550574 0.999505 2.75685e-05 0 0 1.01764 10.9352 1 2.48723e-19 0.00111594 9.96171 119.826 -90.0557
3.94421e+10 4.94893e-06 -0.0537916 0.999505 2.69347e-05 0 0 1.01683 10.6895 1 -1.66523e-18 0.0011152 9.73699 122.645 -90.0544
4.03702e+10 4.94893e-06 -0.0525549 0.999505 2.63155e-05 0 0 1.01605 10.4491 1 -2.75112e-18 0.00111449 9.51715 125.531 -90.0531
4.13201e+10 4.94893e-06 -0.0513467 0.999505 2.57105e-05 0 0 1.0153 10.2139 1 2.82089e-18 0.00111381 9.3021 128.485 -90.0519
4.22924e+10 4.94893e-06 -0.0501662 0.999505 2.51194e-05 0 0 1.01459 9.98369 1 1.00096e-18 0.00111316 9.09175 131.509 -90.0507
4.32876e+10 4.94893e-06 -0.0490129 0.999505 2.45419e-05 0 0 1.01391 9.75851 1 -2.26884e-18 0.00111254 8.88601 134.603 -90.0496
4.43062e+10 4.94893e-06 -0.0478861 0.999505 2.39777e-05 0 0 1.01326 9.53822 1 1.09802e-18 0.00111195 8.68477 137.77 -90.0484
4.53488e+10 4.94893e-06 -0.0467852 0.999505 2.34265e-05 0 0 1.01264 9.32272 1 2.72383e-18 0.00111138 8.48796 141.012 -90.0473
4.64159e+10 4.94893e-06 -0.0457096 0.999505 2.28879e-05 0 0 1.01204 9.11193 1 -1.26182e-18 0.00111084 8.29549 144.33 -90.0462
4.75081e+10 4.94892e-06 -0.0446587 0.999505 2.23617e-05 0 0 1.01148 8.90575 1 -3.03321e-21 0.00111033 8.10726 147.727 -90.0452
4.8626e+10 4.94892e-06 -0.043632 0.999505 2.18476e-05 0 0 1.01093 8.70409 1 1.49841e-18 0.00110984 7.9232 151.203 -90.0441
4.97702e+10 4.94892e-06 -0.0426289 0.999505 2.13453e-05 0 0 1.01042 8.50686 1 -1.95339e-18 0.00110937 7.74321 154.761 -90.0431
5.09414e+10 4.94892e-06 -0.0416489 0.999505 2.08546e-05 0 0 1.00992 8.31398 1 -3.23644e-18 0.00110892 7.56722 158.402 -90.0421
5.21401e+10 4.94892e-06 -0.0406914 0.999505 2.03752e-05 0 0 1.00945 8.12535 1 -4.75305e-18 0.00110849 7.39514 162.13 -90.0412
5.3367e+10 4.94892e-06 -0.0397559 0.999505 1.99067e-05 0 0 1.009 7.9409 1 -1.21632e-18 0.00110808 7.22689 165.945 -90.0402
5.46228e+10 4.94892e-06 -0.0388419 0.999505 1.94491e-05 0 0 1.00857 7.76052 1 -3.97351e-18 0.00110769 7.06239 169.85 -90.0393
5.59081e+10 4.94892e-06 -0.0379489 0.999505 1.90019e-05 0 0 1.00816 7.58415 1 1.04949e-18 0.00110732 6.90156 173.846 -90.0384
5.72237e+10 4.94892e-06 -0.0370765 0.999505 1.85651e-05 0 0 1.00777 7.4117 1 1.34068e-18 0.00110696 6.74433 177.937 -90.0375
5.85702e+10 4.94892e-06 -0.0362241 0.999505 1.81383e-05 0 0 1.0074 7.24309 1 1.06162e-19 0.00110662 6.59062 182.124 -90.0366
5.99484e+10 4.94892e-06 -0.0353913 0.999505 1.77213e-05 0 0 1.00704 7.07823 1 -4.19493e-18 0.0011063 6.44035 186.41 -90.0358
6.13591e+10 4.94892e-06 -0.0345777 0.999505 1.73139e-05 0 0 1.0067 6.91705 1 3.74299e-18 0.00110599 6.29345 190.796 -90.035
6.28029e+10 4.94892e-06 -0.0337827 0.999505 1.69158e-05 0 0 1.00637 6.75948 1 -1.96856e-18 0.00110569 6.14985 195.286 -90.0342
6.42807e+10 4.94892e-06 -0.033006 0.999505 1.65269e-05 0 0 1.00606 6.60543 1 -4.27683e-19 0.00110541 6.00948 199.881 -90.0334
6.57933e+10 4.94892e-06 -0.0322472 0.999505 1.6147e-05 0 0 1.00576 6.45483 1 6.30908e-19 0.00110514 5.87227 204.584 -90.0326
6.73415e+10 4.94892e-06 -0.0315059 0.999505 1.57758e-05 0 0 1.00548 6.30761 1 4.02811e-18 0.00110488 5.73815 209.399 -90.0319
6.89261e+10 4.94892e-06 -0.0307815 0.999505 1.54131e-05 0 0 1.00521 6.1637 1 2.85729e-18 0.00110463 5.60706 214.326 -90.0311
7.0548e+10 4.94892e-06 -0.0300739 0.999505 1.50587e-05 0 0 1.00495 6.02302 1 9.40296e-20 0.0011044 5.47892 219.369 -90.0304
7.22081e+10 4.94892e-06 -0.0293825 0.999505 1.47125e-05 0 0 1.0047 5.88551 1 6.24842e-19 0.00110418 5.35368 224.531 -90.0297
7.39072e+10 4.94892e-06 -0.028707 0.999505 1.43743e-05 0 0 1.00447 5.75109 1 -2.36591e-19 0.00110396 5.23127 229.815 -90.029
7.56463e+10 4.94892e-06 -0.028047 0.999505 1.40438e-05 0 0 1.00424 5.61971 1 -1.07982e-18 0.00110376 5.11162 235.222 -90.0284
7.74264e+10 4.94892e-06 -0.0274022 0.999505 1.3721e-05 0 0 1.00403 5.49129 1 -2.92705e-19 0.00110356 4.99469 240.757 -90.0277
7.92483e+10 4.94892e-06 -0.0267722 0.999505 1.34055e-05 0 0 1.00382 5.36577 1 8.94798e-20 0.00110338 4.88041 246.423 -90.0271
8.11131e+10 4.94892e-06 -0.0261567 0.999505 1.30973e-05 0 0 1.00363 5.24308 1 6.30908e-19 0.0011032 4.76871 252.221 -90.0265
8.30218e+10 4.94892e-06 -0.0255554 0.999505 1.27962e-05 0 0 1.00344 5.12318 1 2.03074e-18 0.00110303 4.65956 258.156 -90.0258
8.49753e+10 4.94892e-06 -0.0249679 0.999505 1.2502e-05 0 0 1.00326 5.00598 1 2.8679e-18 0.00110287 4.55287 264.231 -90.0252
8.69749e+10 4.94892e-06 -0.0243939 0.999505 1.22146e-05 0 0 1.00309 4.89144 1 -1.75926e-18 0.00110271 4.44862 270.449 -90.0247
8.90215e+10 4.94892e-06 -0.023833 0.999505 1.19338e-05 0 0 1.00293 4.7795 1 7.85602e-19 0.00110256 4.34673 276.813 -90.0241
9.11163e+10 4.94892e-06 -0.0232851 0.999505 1.16594e-05 0 0 1.00277 4.6701 1 2.88155e-20 0.00110242 4.24715 283.326 -90.0235
9.32603e+10 4.94892e-06 -0.0227498 0.999505 1.13914e-05 0 0 1.00263 4.56318 1 9.46363e-19 0.00110229 4.14985 289.993 -90.023
9.54548e+10 4.94892e-06 -0.0222268 0.999505 1.11295e-05 0 0 1.00248 4.45869 1 2.44477e-18 0.00110216 4.05475 296.817 -90.0225
9.7701e+10 4.94892e-06 -0.0217158 0.999505 1.08736e-05 0 0 1.00235 4.35657 1 5.27779e-19 0.00110204 3.96183 303.801 -90.022
1e+11 4.94892e-06 -0.0212165 0.999505 1.06236e-05 0 0 1.00222 4.25678 1 1.45443e-18 0.00110192 3.87102 310.95 -90.0215
